Data;Stawka;Obrót
2016-03-04;0,0148;1285
2016-03-07;0,0156;1010
2016-03-08;0,0157;899,4
2016-03-09;0,0155;429,4
2016-03-10;0,0156;605
2016-03-11;0,0159;2320
2016-03-14;0,0162;658,3
2016-03-15;0,0158;240
2016-03-16;0,0164;1420
2016-03-17;0,0148;625
2016-03-18;0,0144;3711
2016-03-21;0,0125;1833
2016-03-22;0,0089;3010
2016-03-23;0,0087;1366,3
2016-03-24;0,0078;2755
2016-03-25;0,0063;1628
2016-03-29;0,0055;4285
2016-03-30;0,0133;5336
2016-03-31;0,0148;227
2016-04-01;0,0149;770
2016-04-04;0,0156;166,5
2016-04-05;0,0151;2111,6
2016-04-06;0,0155;785
2016-04-07;0,0153;1561,6
2016-04-08;0,0155;1780
2016-04-11;0,0154;750
2016-04-12;0,015;1415
2016-04-13;0,0149;1530
2016-04-14;0,0147;3180
2016-04-15;0,0158;1800
2016-04-18;0,0161;3235
2016-04-19;0,016;2610,9
2016-04-20;0,0158;2205
2016-04-21;0,0154;3845
2016-04-22;0,016;3213
2016-04-25;0,0153;2445
2016-04-26;0,0155;2785
2016-04-27;0,016;2170
2016-04-28;0,0168;2645,7
2016-04-29;0,0111;672
2016-05-02;0,0148;2630
2016-05-04;0,0148;3095
2016-05-05;0,0147;3645
2016-05-06;0,0149;4759,8
2016-05-09;0,0151;2794,8
2016-05-10;0,0152;1904,9
2016-05-11;0,0151;1596,5
2016-05-12;0,0151;1510,5
2016-05-13;0,0151;1401,5
2016-05-16;0,0154;1543,5
2016-05-17;0,0154;1355,5
2016-05-18;0,015;701,6
2016-05-19;0,0144;1031
2016-05-20;0,0146;1601
2016-05-23;0,0148;936
2016-05-24;0,0136;1600
2016-05-25;0,0082;4375
2016-05-27;0,0139;3763
2016-05-30;0,0161;2340,3
2016-05-31;0,016;1460,4
2016-06-01;0,0159;1805,4
2016-06-02;0,0153;3386
2016-06-03;0,0152;3789
2016-06-06;0,0153;2515
2016-06-07;0,0152;2564,7
2016-06-08;0,015;2750,7
2016-06-09;0,015;2919,8
2016-06-10;0,0152;2204,8
2016-06-13;0,0155;1635,8
2016-06-14;0,0158;2760,4
2016-06-15;0,0162;2465,3
2016-06-16;0,0169;720,4
2016-06-17;0,0146;2602,4
2016-06-20;0,0126;2059,9
2016-06-21;0,007;3805,6
2016-06-22;0,0064;2459,6
2016-06-23;0,0068;2370
2016-06-24;0,0101;1595
2016-06-27;0,014;4420
2016-06-28;0,0113;3310,6
2016-06-29;0,0134;675,7
2016-06-30;0,0117;380,7
2016-07-01;0,0149;1489,7
2016-07-04;0,0149;3090
2016-07-05;0,0149;2793,8
2016-07-06;0,0148;1910
2016-07-07;0,0148;4881
2016-07-08;0,015;4300
2016-07-11;0,0151;675,2
2016-07-12;0,0142;3835,3
2016-07-13;0,014;1010,3
2016-07-14;0,0138;1315,2
2016-07-15;0,0145;2505,3
2016-07-18;0,0152;2290
2016-07-19;0,0153;1865
2016-07-20;0,015;2308
2016-07-21;0,0153;1620
2016-07-22;0,0151;1445
2016-07-25;0,0148;2250
2016-07-26;0,0131;4001
2016-07-27;0,0126;3836,1
2016-07-28;0,0118;3301,1
2016-07-29;0,0122;1211
2016-08-01;0,0146;1731,2
2016-08-02;0,0148;2311,2
2016-08-03;0,0147;1380
2016-08-04;0,0147;896,2
2016-08-05;0,0148;1815
2016-08-08;0,015;1581,2
2016-08-09;0,0151;2440
2016-08-10;0,015;2541,3
2016-08-11;0,0149;2686,3
2016-08-12;0,0151;3081,2
2016-08-16;0,0151;1506,3
2016-08-17;0,0149;281,3
2016-08-18;0,0152;1816,3
2016-08-19;0,0151;2251,2
2016-08-22;0,015;1631,2
2016-08-23;0,015;1381,3
2016-08-24;0,0149;1303,7
2016-08-25;0,0142;3491,2
2016-08-26;0,0112;2351,7
2016-08-29;0,008;2345
2016-08-30;0,0118;1560
2016-08-31;0,0125;245
2016-09-01;0,0149;2706,4
2016-09-02;0,0149;2781,4
2016-09-05;0,0149;931,4
2016-09-06;0,0148;891,5
2016-09-07;0,0149;2020
2016-09-08;0,0149;1070
2016-09-09;0,0152;2871,6
2016-09-12;0,0151;1781,7
2016-09-13;0,0152;3671,5
2016-09-14;0,0153;4051,5
2016-09-15;0,0154;2301,5
2016-09-16;0,0154;2281,6
2016-09-19;0,0155;2006,6
2016-09-20;0,0158;1911,6
2016-09-21;0,0158;2891,7
2016-09-22;0,0153;1701,7
2016-09-23;0,0156;3604,7
2016-09-26;0,0166;3318,8
2016-09-27;0,0187;1560
2016-09-28;0,017;2642
2016-09-29;0,0095;1470
2016-09-30;0,0134;1746,4
2016-10-03;0,0156;1875
2016-10-04;0,0156;2780
2016-10-05;0,0156;3835
2016-10-06;0,0155;3080
2016-10-07;0,0152;2047,3
2016-10-10;0,015;2882,3
2016-10-11;0,0151;2090
2016-10-12;0,0153;1070
2016-10-13;0,015;3547,4
2016-10-14;0,0153;2466,5
2016-10-17;0,0152;1505,5
2016-10-18;0,015;1592,6
2016-10-19;0,0149;2932,6
2016-10-20;0,0141;3072,6
2016-10-21;0,0146;4265,7
2016-10-24;0,0139;2297,7
2016-10-25;0,0132;4715
2016-10-26;0,0092;2220
2016-10-27;0,0111;1480
2016-10-28;0,0146;1228,1
2016-10-31;0,0131;540,1
2016-11-02;0,0149;2550,2
2016-11-03;0,0151;790,2
2016-11-04;0,0146;1508,2
2016-11-07;0,0144;1720
2016-11-08;0,0144;2360,2
2016-11-09;0,0143;1980
2016-11-10;0,0105;3920
2016-11-14;0,0104;2123,2
2016-11-15;0,0104;2680,3
2016-11-16;0,0096;1965,4
2016-11-17;0,0099;1990,4
2016-11-18;0,0142;3090,4
2016-11-21;0,0152;5522,4
2016-11-22;0,015;2523,4
2016-11-23;0,0149;884,4
2016-11-24;0,0147;1310,5
2016-11-25;0,0118;2955,6
2016-11-28;0,008;3600
2016-11-29;0,0139;1735
2016-11-30;0,0133;50,7
2016-12-01;0,0148;2920,8
2016-12-02;0,0146;3560,8
2016-12-05;0,0151;315,8
2016-12-06;0,0148;1735
2016-12-07;0,0148;2430,1
2016-12-08;0,0149;730,1
2016-12-09;0,015;1050,1
2016-12-12;0,0149;1906,2
2016-12-13;0,015;503,2
2016-12-14;0,0148;1120,2
2016-12-15;0,0152;1280
2016-12-16;0,0146;2235,3
2016-12-19;0,0145;1030,3
2016-12-20;0,0139;1640
2016-12-21;0,0124;1609
2016-12-22;0,0131;2290
2016-12-23;0,0101;4920
2016-12-27;0,0082;2405
2016-12-28;0,0068;2569
2016-12-29;0,006;1919,6
2016-12-30;0,0107;1330
2017-01-02;0,0144;2110
2017-01-03;0,0139;2482
2017-01-04;0,0137;3016
2017-01-05;0,0116;4535,7
2017-01-09;0,0108;3375
2017-01-10;0,0133;3320,1
2017-01-11;0,013;3815,1
2017-01-12;0,0132;2090
2017-01-13;0,0132;3385,2
2017-01-16;0,0138;2360,2
2017-01-17;0,014;859,2
2017-01-18;0,0138;1160,3
2017-01-19;0,0128;1490,3
2017-01-20;0,0153;1399,3
2017-01-23;0,0156;569,4
2017-01-24;0,0153;1194,4
2017-01-25;0,0151;2445,4
2017-01-26;0,0149;3035,4
2017-01-27;0,0132;4180
2017-01-30;0,0147;445,5
2017-01-31;0,0147;0
2017-02-01;0,0148;1324,5
2017-02-02;0,0148;2435,5
2017-02-03;0,0149;2995,5
2017-02-06;0,0151;1225,4
2017-02-07;0,0151;1720
2017-02-08;0,0151;1704,5
2017-02-09;0,0151;1848,8
2017-02-10;0,015;1154,8
2017-02-13;0,0151;1274,9
2017-02-14;0,015;950
2017-02-15;0,0152;1024,9
2017-02-16;0,0152;574,9
2017-02-17;0,015;1074,7
2017-02-20;0,0151;1254,7
2017-02-21;0,015;3064,8
2017-02-22;0,0148;850
2017-02-23;0,0149;1249,8
2017-02-24;0,0133;3862
2017-02-27;0,0151;1913
2017-02-28;0,0126;625
2017-03-01;0,0151;1735
2017-03-02;0,0151;1780
2017-03-03;0,0149;1699,4
2017-03-06;0,0148;1814,8
2017-03-07;0,015;940
2017-03-08;0,0148;470
2017-03-09;0,0149;1750
2017-03-10;0,0156;1765
2017-03-13;0,0159;830
2017-03-14;0,0155;1120
2017-03-15;0,0155;1819
2017-03-16;0,0155;1950
2017-03-17;0,0153;1390
2017-03-20;0,0151;1685
2017-03-21;0,0149;2030
2017-03-22;0,0149;2804,1
2017-03-23;0,0148;2180
2017-03-24;0,0125;4745
2017-03-27;0,0088;2744,1
2017-03-28;0,0126;2799,2
2017-03-29;0,0084;2080
2017-03-30;0,0152;1415
2017-03-31;0,0139;595
2017-04-03;0,0149;1875
2017-04-04;0,0149;3450
2017-04-05;0,015;4692,4
2017-04-06;0,0151;1974,4
2017-04-07;0,0151;2294,5
2017-04-10;0,0156;2229,5
2017-04-11;0,0153;1819,6
2017-04-12;0,0152;2034,6
2017-04-13;0,0151;1150
2017-04-14;0,0154;3460
2017-04-18;0,0155;2940
2017-04-19;0,0156;1809,7
2017-04-20;0,0153;344,3
2017-04-21;0,0149;2455
2017-04-24;0,0149;1340
2017-04-25;0,0142;1880
2017-04-26;0,014;2160
2017-04-27;0,0141;3345
2017-04-28;0,0156;1095
2017-05-02;0,0153;2400
2017-05-04;0,0154;312,8
2017-05-05;0,0152;1370
2017-05-08;0,0153;1514
2017-05-09;0,0149;1114
2017-05-10;0,0149;450
2017-05-11;0,0151;1100
2017-05-12;0,0149;1543,6
2017-05-15;0,0152;765
2017-05-16;0,0154;1930
2017-05-17;0,0152;1634
2017-05-18;0,0152;2118,7
2017-05-19;0,0152;1083,8
2017-05-22;0,0152;450
2017-05-23;0,0152;350
2017-05-24;0,0149;625
2017-05-25;0,0148;2075
2017-05-26;0,0152;4283,7
2017-05-29;0,0152;350
2017-05-30;0,0149;625
2017-05-31;0,0159;331,8
2017-06-01;0,0152;1518,9
2017-06-02;0,0147;2978,9
2017-06-05;0,0152;2023,9
2017-06-06;0,0153;3288,9
2017-06-07;0,0154;1074
2017-06-08;0,0148;1600
2017-06-09;0,0144;143,9
2017-06-12;0,0145;230
2017-06-13;0,0135;2498,4
2017-06-14;0,0155;2025
2017-06-16;0,0142;1400
2017-06-19;0,0142;1683,7
2017-06-20;0,0143;1583,5
2017-06-21;0,0138;1070
2017-06-22;0,0139;220
2017-06-23;0,0132;2230
2017-06-26;0,0128;928,6
2017-06-27;0,0078;680
2017-06-28;0,0081;930
2017-06-29;0,0139;1480,7
2017-06-30;0,0139;895
2017-07-03;0,0153;200
2017-07-04;0,0152;500
2017-07-05;0,0152;1155
2017-07-06;0,0151;1000
2017-07-07;0,015;1580
2017-07-10;0,0149;745
2017-07-11;0,0151;245
2017-07-12;0,0151;21,7
2017-07-13;0,0153;1575
2017-07-14;0,0151;930
2017-07-17;0,0151;550
2017-07-18;0,0151;1090
2017-07-19;0,0149;1930
2017-07-20;0,015;2150
2017-07-21;0,0145;1668,8
2017-07-24;0,0141;1000
2017-07-25;0,0142;1720
2017-07-26;0,0145;1450
2017-07-27;0,0145;1474,5
2017-07-28;0,0148;54,5
2017-07-31;0,0148;0
2017-08-01;0,0144;2265
2017-08-02;0,014;1250
2017-08-03;0,0142;1500
2017-08-04;0,0138;2300
2017-08-07;0,0141;500
2017-08-08;0,0142;879,8
2017-08-09;0,0142;429,8
2017-08-10;0,0149;1250
2017-08-11;0,0142;669,9
2017-08-14;0,0144;2819,9
2017-08-16;0,0144;870
2017-08-17;0,0145;1297,8
2017-08-18;0,0145;2319,8
2017-08-21;0,0148;719,8
2017-08-22;0,0149;67,7
2017-08-23;0,0144;759,7
2017-08-24;0,0143;989,8
2017-08-25;0,012;1960
2017-08-28;0,0109;2929
2017-08-29;0,0065;1631
2017-08-30;0,0138;1497
2017-08-31;0,0112;424,9
2017-09-01;0,0147;1400
2017-09-04;0,0148;1710
2017-09-05;0,0149;1490
2017-09-06;0,0149;700
2017-09-07;0,0149;1470
2017-09-08;0,0152;2675
2017-09-11;0,0152;2250
2017-09-12;0,015;800
2017-09-13;0,0147;1110
2017-09-14;0,0152;50
2017-09-15;0,015;3415
2017-09-18;0,0151;1680
2017-09-19;0,0147;2075
2017-09-20;0,0142;1300
2017-09-21;0,0143;2210
2017-09-22;0,0152;2710
2017-09-25;0,017;1440
2017-09-26;0,0185;1320
2017-09-27;0,0198;2225
2017-09-28;0,0209;1580
2017-09-29;0,0158;515
2017-10-02;0,0147;1380
2017-10-03;0,0146;1629,4
2017-10-04;0,0141;479,4
2017-10-05;0,0144;1929,4
2017-10-06;0,0142;2234,4
2017-10-09;0,0145;856
2017-10-10;0,0149;991,7
2017-10-11;0,0143;909,3
2017-10-12;0,0143;1336,3
2017-10-13;0,0149;2369,4
2017-10-16;0,0152;1539,4
2017-10-17;0,0153;1020
2017-10-18;0,0148;615
2017-10-19;0,0145;1320
2017-10-20;0,0135;4274,4
2017-10-23;0,0113;2110
2017-10-24;0,0121;470
2017-10-25;0,0078;2705
2017-10-26;0,0065;2860
2017-10-27;0,0073;1909,4
2017-10-30;0,0153;85
2017-10-31;0,015;300
2017-11-02;0,0152;1800
2017-11-03;0,0147;3074,5
2017-11-06;0,0145;2474,5
2017-11-07;0,0143;2138
2017-11-08;0,0143;2395
2017-11-09;0,0144;2210
2017-11-10;0,0145;2503
2017-11-13;0,0144;2199,2
2017-11-14;0,014;3254,2
2017-11-15;0,0139;2079,2
2017-11-16;0,0143;1879,2
2017-11-17;0,0135;1830
2017-11-20;0,0126;1990
2017-11-21;0,0103;780
2017-11-22;0,0138;1420
2017-11-23;0,0148;1085
2017-11-24;0,0104;2759,3
2017-11-27;0,0118;2207,5
2017-11-28;0,0097;1953
2017-11-29;0,015;1473
2017-11-30;0,0153;95,6
2017-12-01;0,0144;1340
2017-12-04;0,0124;2420
2017-12-05;0,0127;895
2017-12-06;0,0137;1330
2017-12-07;0,0138;1590
2017-12-08;0,015;1450
2017-12-11;0,0163;60
2017-12-12;0,0156;2250
2017-12-13;0,0151;550
2017-12-14;0,015;500
2017-12-15;0,0114;2495
2017-12-18;0,0118;2600
2017-12-19;0,0126;3320
2017-12-20;0,0129;1620
2017-12-21;0,0115;1420
2017-12-22;0,0094;1265
2017-12-27;0,0107;1600
2017-12-28;0,0101;1975
2017-12-29;0,0155;10
2018-01-02;0,0133;2360
2018-01-03;0,013;1780
2018-01-04;0,0125;2595
2018-01-05;0,0125;4275
2018-01-08;0,0127;2808
2018-01-09;0,0125;2232
2018-01-10;0,0129;1979,2
2018-01-11;0,0127;1435,8
2018-01-12;0,0126;1305
2018-01-15;0,0136;1275
2018-01-16;0,013;2125
2018-01-17;0,0124;1735,1
2018-01-18;0,0113;2125
2018-01-19;0,0095;2175
2018-01-22;0,0077;3238
2018-01-23;0,0117;2125
2018-01-24;0,009;2990
2018-01-25;0,0088;2109
2018-01-26;0,0085;3444
2018-01-29;0,0075;3310
2018-01-30;0,0146;145
2018-01-31;0,0134;205,1
2018-02-01;0,0136;1390
2018-02-02;0,0143;1850
2018-02-05;0,0145;2245
2018-02-06;0,0146;1240,1
2018-02-07;0,0147;998,5
2018-02-08;0,0148;1170
2018-02-09;0,0163;2380
2018-02-12;0,0154;510
2018-02-13;0,0149;900
2018-02-14;0,015;1270
2018-02-15;0,0152;1325
2018-02-16;0,0151;2065
2018-02-19;0,014;645
2018-02-20;0,0126;1110
2018-02-21;0,0123;880
2018-02-22;0,0131;1605
2018-02-23;0,0065;1895
2018-02-26;0,0138;318
2018-02-27;0,0122;1255
2018-02-28;0,0143;75
2018-03-01;0,0142;6768
2018-03-02;0,0142;4120
2018-03-05;0,0141;2045
2018-03-06;0,014;1640
2018-03-07;0,0137;1310
2018-03-08;0,0143;990
2018-03-09;0,013;1470
2018-03-12;0,0142;2565
2018-03-13;0,0138;1540,1
2018-03-14;0,014;2240
2018-03-15;0,0143;1335
2018-03-16;0,0144;1590
2018-03-19;0,0145;1995
2018-03-20;0,0141;1475
2018-03-21;0,014;820
2018-03-22;0,0139;775
2018-03-23;0,0159;2530
2018-03-26;0,0173;3050
2018-03-27;0,0201;3310
2018-03-28;0,0228;3161,8
2018-03-29;0,0238;3420,5
2018-03-30;0,0156;2482
2018-04-03;0,0147;2794,4
2018-04-04;0,0145;900
2018-04-05;0,0146;2120
2018-04-06;0,0148;1150
2018-04-09;0,0146;280
2018-04-10;0,0144;1070
2018-04-11;0,0146;1400
2018-04-12;0,0147;920
2018-04-13;0,0163;825
2018-04-16;0,0189;800
2018-04-17;0,0161;1790
2018-04-18;0,015;1710
2018-04-19;0,0148;860
2018-04-20;0,0143;2370
2018-04-23;0,014;1730
2018-04-24;0,0141;1891,6
2018-04-25;0,0136;3100
2018-04-26;0,0136;2473
2018-04-27;0,0151;1695
2018-04-30;0,0153;480
2018-05-02;0,0146;4350
2018-05-04;0,0149;1630
2018-05-07;0,0152;1840
2018-05-08;0,0147;1930
2018-05-09;0,0146;2450
2018-05-10;0,0147;3316,4
2018-05-11;0,0137;4170
2018-05-14;0,0137;2060
2018-05-15;0,0138;2470
2018-05-16;0,014;1306
2018-05-17;0,0144;1935
2018-05-18;0,0143;3220
2018-05-21;0,0139;2150
2018-05-22;0,0137;1310
2018-05-23;0,0136;2720
2018-05-24;0,0137;2380
2018-05-25;0,0096;3533
2018-05-28;0,0099;1070,2
2018-05-29;0,0094;2665
2018-05-30;0,0152;1022
2018-06-01;0,0151;2380
2018-06-04;0,015;3620
2018-06-05;0,015;1050
2018-06-06;0,0151;1447,4
2018-06-07;0,015;997,4
2018-06-08;0,015;675
2018-06-11;0,0152;1472,2
2018-06-12;0,0151;1165
2018-06-13;0,0151;2180
2018-06-14;0,0152;1797,2
2018-06-15;0,015;1867,3
2018-06-18;0,0151;600
2018-06-19;0,0153;2137,3
2018-06-20;0,0153;2736,9
2018-06-21;0,0152;1650
2018-06-22;0,0132;2360
2018-06-25;0,0116;4145,2
2018-06-26;0,0143;4775
2018-06-27;0,0139;2900
2018-06-28;0,0128;4955
2018-06-29;0,0119;120
2018-07-02;0,015;1350
2018-07-03;0,0151;2317,7
2018-07-04;0,0149;1417,7
2018-07-05;0,0149;2146,7
2018-07-06;0,0151;1066,4
2018-07-09;0,0152;1176,7
2018-07-10;0,0153;1240
2018-07-11;0,0152;2075
2018-07-12;0,0152;1510
2018-07-13;0,0152;895,8
2018-07-16;0,0152;380
2018-07-17;0,0156;690
2018-07-18;0,0151;1615,6
2018-07-19;0,015;3150,6
2018-07-20;0,0113;1590,6
2018-07-23;0,0116;1970
2018-07-24;0,009;1895,7
2018-07-25;0,0134;2695
2018-07-26;0,0122;5050
2018-07-27;0,009;1028
2018-07-30;0,0129;815
2018-07-31;0,0141;195
2018-08-01;0,0147;1985
2018-08-02;0,0146;2370
2018-08-03;0,0143;1769
2018-08-06;0,0147;980
2018-08-07;0,0145;250
2018-08-08;0,0143;1450
2018-08-09;0,0143;1000
2018-08-10;0,0141;1990
2018-08-13;0,0143;2744
2018-08-14;0,0141;2584
2018-08-16;0,0144;1449
2018-08-17;0,011;1592,5
2018-08-20;0,0105;2855,5
2018-08-21;0,0119;1860,6
2018-08-22;0,0113;2310,6
2018-08-23;0,0104;3150
2018-08-24;0,0086;1836,6
2018-08-27;0,0105;2229
2018-08-28;0,0084;3025
2018-08-29;0,0082;2535
2018-08-30;0,0146;2853,7
2018-08-31;0,0135;733,7
2018-09-03;0,0151;2953,8
2018-09-04;0,0151;2748,8
2018-09-05;0,0152;1440
2018-09-06;0,0153;2313,8
2018-09-07;0,0144;1559,3
2018-09-10;0,014;214,9
2018-09-11;0,0136;910
2018-09-12;0,0138;1825
2018-09-13;0,014;995
2018-09-14;0,0126;3010
2018-09-17;0,0124;1443,7
2018-09-18;0,0132;1600
2018-09-19;0,0134;1100
2018-09-20;0,0124;970
2018-09-21;0,0168;2470,8
2018-09-24;0,0174;850
2018-09-25;0,0185;2890
2018-09-26;0,0184;2135
2018-09-27;0,0185;2310
2018-09-28;0,0138;490
2018-10-01;0,0146;1225
2018-10-02;0,0147;3215
2018-10-03;0,0145;1000
2018-10-04;0,0146;3155
2018-10-05;0,0154;830
2018-10-08;0,0152;1095,8
2018-10-09;0,0154;1695,9
2018-10-10;0,0154;1852,4
2018-10-11;0,0149;3180
2018-10-12;0,0142;5538,4
2018-10-15;0,0139;2350
2018-10-16;0,0141;1800
2018-10-17;0,0132;1175
2018-10-18;0,0132;1220
2018-10-19;0,014;1421
2018-10-22;0,0111;2071
2018-10-23;0,0094;3121,1
2018-10-24;0,0095;2945
2018-10-25;0,0082;1500
2018-10-26;0,0078;2910
2018-10-29;0,0061;2485
2018-10-30;0,0155;1203,8
2018-10-31;0,023;80
2018-11-02;0,0134;650
2018-11-05;0,0142;936,9
2018-11-06;0,0137;3110
2018-11-07;0,0135;750
2018-11-08;0,014;1910
2018-11-09;0,0145;100
2018-11-12;0,0131;1000
2018-11-13;0,0126;1761,1
2018-11-14;0,0132;1075
2018-11-15;0,0129;1255
2018-11-16;0,0146;1423,7
2018-11-19;0,0116;1400
2018-11-20;0,0119;738
2018-11-21;0,0103;610,7
2018-11-22;0,0072;206,3
2018-11-23;0,0121;1080
2018-11-26;0,0113;2364
2018-11-27;0,0114;1772
2018-11-28;0,0086;1155
2018-11-29;0,0155;1350
2018-11-30;0,015;335
2018-12-03;0,0135;2149,4
2018-12-04;0,011;2225
2018-12-05;0,0108;2110
2018-12-06;0,0117;1110
2018-12-07;0,0104;400
2018-12-10;0,0099;1418,5
2018-12-11;0,0116;2055
2018-12-12;0,0137;250
2018-12-13;0,013;1340
2018-12-14;0,0084;1930
2018-12-17;0,0101;1655
2018-12-18;0,0113;3210
2018-12-19;0,0108;2045
2018-12-20;0,0098;2760
2018-12-21;0,0106;1940
2018-12-24;0,0104;2115
2018-12-27;0,01;3705
2018-12-28;0,017;150
2018-12-31;0,0142;290
2019-01-02;0,0144;1875
2019-01-03;0,0137;1725
2019-01-04;0,014;1583,9
2019-01-07;0,0149;2300
2019-01-08;0,0145;1290
2019-01-09;0,0149;2034
2019-01-10;0,0147;1838,9
2019-01-11;0,0135;2087,8
2019-01-14;0,0137;1625
2019-01-15;0,013;1550
2019-01-16;0,013;1687,9
2019-01-17;0,0124;1100
2019-01-18;0,0132;740,5
2019-01-21;0,0077;937,8
2019-01-22;0,0114;1957,9
2019-01-23;0,0099;1982,7
2019-01-24;0,0114;52,7
2019-01-25;0,0123;230
2019-01-28;0,0081;1080
2019-01-29;0,0075;3800
2019-01-30;0,0119;1590
2019-01-31;0,0127;320
2019-02-01;0,0141;1663,7
2019-02-04;0,0139;383,8
2019-02-05;0,0143;1363,8
2019-02-06;0,0141;803,8
2019-02-07;0,0149;718,4
2019-02-08;0,0146;807,3
2019-02-11;0,0148;1990
2019-02-12;0,0146;1890
2019-02-13;0,0146;1390
2019-02-14;0,0147;400
2019-02-15;0,0143;600
2019-02-18;0,0143;1100
2019-02-19;0,0141;750
2019-02-20;0,0142;1155
2019-02-21;0,014;1340
2019-02-22;0,0128;1670
2019-02-25;0,0076;817,3
2019-02-26;0,0072;1760
2019-02-27;0,0138;1152,3
2019-02-28;0,0121;267,4
2019-03-01;0,0149;1590
2019-03-04;0,0148;1067,4
2019-03-05;0,015;2067,5
2019-03-06;0,0148;1767,5
2019-03-07;0,015;947,5
2019-03-08;0,0148;2089,7
2019-03-11;0,0146;725
2019-03-12;0,0146;1024,8
2019-03-13;0,0145;1030
2019-03-14;0,0147;2515
2019-03-15;0,0151;843,3
2019-03-18;0,015;1214,8
2019-03-19;0,0148;270
2019-03-20;0,0147;174,8
2019-03-21;0,0147;1169,8
2019-03-22;0,0122;2699,6
2019-03-25;0,0126;2334,6
2019-03-26;0,0139;800
2019-03-27;0,0145;2220
2019-03-28;0,0142;2575
2019-03-29;0,005;190
2019-04-01;0,0146;450
2019-04-02;0,0146;1320
2019-04-03;0,0146;1500
2019-04-04;0,0149;1900
2019-04-05;0,0142;480
2019-04-08;0,014;650
2019-04-09;0,0144;1100
2019-04-10;0,0144;560,6
2019-04-11;0,0144;1025
2019-04-12;0,0155;690
2019-04-15;0,0159;1113
2019-04-16;0,0153;1550
2019-04-17;0,0148;1828,8
2019-04-18;0,0148;1460
2019-04-19;0,0147;4610
2019-04-23;0,0143;2660
2019-04-24;0,0142;2993,2
2019-04-25;0,0135;4133,2
2019-04-26;0,0095;2573,2
2019-04-29;0,0148;925
2019-04-30;0,0147;845
2019-05-02;0,0141;3565
2019-05-06;0,0138;2853,3
2019-05-07;0,0138;758,4
2019-05-08;0,0138;1720
2019-05-09;0,0145;1697,4
2019-05-10;0,0151;2020
2019-05-13;0,0156;1160
2019-05-14;0,016;1560
2019-05-15;0,0166;1104,8
2019-05-16;0,0153;2525
2019-05-17;0,0144;1883,3
2019-05-20;0,0147;997,5
2019-05-21;0,0145;1325
2019-05-22;0,0146;2480
2019-05-23;0,0142;1845
2019-05-24;0,0141;1900,3
2019-05-27;0,0149;1862,6
2019-05-28;0,0133;3350
2019-05-29;0,0087;2905
2019-05-30;0,0137;1035
2019-05-31;0,0146;155
2019-06-03;0,0147;742,6
2019-06-04;0,0149;1467,6
2019-06-05;0,0149;1327,6
2019-06-06;0,0151;1267,6
2019-06-07;0,0141;2742,1
2019-06-10;0,0139;747,6
2019-06-11;0,0141;1495
2019-06-12;0,014;1420
2019-06-13;0,0143;845
2019-06-14;0,0136;1115,1
2019-06-17;0,0134;1770
2019-06-18;0,0141;1085
2019-06-19;0,0137;900
2019-06-21;0,0136;2080,1
2019-06-24;0,0143;1930,1
2019-06-25;0,0145;2385,1
2019-06-26;0,0142;4320,1
2019-06-27;0,014;3055,2
2019-06-28;0,0135;12,2
2019-07-01;0,0144;2205,1
2019-07-02;0,0144;2544,5
2019-07-03;0,0141;2070,9
2019-07-04;0,0144;1370,1
2019-07-05;0,0138;1678,5
2019-07-08;0,0136;780,2
2019-07-09;0,014;770,2
2019-07-10;0,0136;450
2019-07-11;0,0143;1162,4
2019-07-12;0,0148;1840,1
2019-07-15;0,0146;955
2019-07-16;0,0145;2200
2019-07-17;0,0143;2740
2019-07-18;0,0142;1729
2019-07-19;0,015;576,9
2019-07-22;0,0152;895
2019-07-23;0,015;1360
2019-07-24;0,0149;2260
2019-07-25;0,0146;3006,4
2019-07-26;0,0146;2545
2019-07-29;0,0105;960
2019-07-30;0,0149;1915
2019-07-31;0,0127;950
2019-08-01;0,015;1330
2019-08-02;0,0147;1730
2019-08-05;0,0151;1570
2019-08-06;0,0148;810
2019-08-07;0,0148;2030
2019-08-08;0,0151;2065
2019-08-09;0,0164;2808
2019-08-12;0,0161;3886
2019-08-13;0,0156;1790
2019-08-14;0,0159;3060
2019-08-16;0,0152;1098,1
2019-08-19;0,0149;483,1
2019-08-20;0,0138;1167,2
2019-08-21;0,014;485
2019-08-22;0,0143;730
2019-08-23;0,0145;1195
2019-08-26;0,0149;2255
2019-08-27;0,0139;2655
2019-08-28;0,0127;1577,6
2019-08-29;0,0089;2725
2019-08-30;0,0147;1366
2019-09-02;0,0153;1600
2019-09-03;0,0149;710
2019-09-04;0,0153;1160
2019-09-05;0,0147;635
2019-09-06;0,0147;1515
2019-09-09;0,0147;905,7
2019-09-10;0,0147;915,8
2019-09-11;0,0148;1300
2019-09-12;0,0148;1544,6
2019-09-13;0,0147;1714
2019-09-16;0,0151;1356,1
2019-09-17;0,0149;852,6
2019-09-18;0,0151;1050
2019-09-19;0,015;1392,6
2019-09-20;0,0148;1530
2019-09-23;0,015;620
2019-09-24;0,0147;311
2019-09-25;0,0126;3040
2019-09-26;0,0111;1879,8
2019-09-27;0,0146;1175
2019-09-30;0,014;495
2019-10-01;0,0146;2265
2019-10-02;0,0145;900
2019-10-03;0,0145;985
2019-10-04;0,0145;1960
2019-10-07;0,0148;660
2019-10-08;0,0146;900
